index,protein,ec
359,YDL090C,1.8294547754038512e-62
360,YGR068C,5.723203796198485e-62
361,YJL030W,0.027073456273551327
362,YNL025C,2.315159895836909e-62
363,YMR068W,0.001161542284827593
364,YOR061W,0.011176835819969195
365,YKL144C,2.627880268680563e-62
366,YLR238W,2.8082198650647624e-39
367,YDR469W,0.00015431393605626516
368,YDR145W,2.4684421772702376e-77
369,YPR107C,0.0002959673777256573
370,YOR047C,0.013464744769273111
371,YHR035W,9.744592376660694e-24
372,YLR389C,3.3972649048558168e-62
373,YLR264W,0.2845578173871708
374,YER027C,0.013461554592721083
375,YKL017C,0.0001042754292551691
376,YPR119W,3.301843532819446e-23
377,YDL135C,1.2630632692450373e-39
378,YLR362W,1.0198719661636027e-50
379,YPL259C,0.0005229069601503788
380,YER007C-A,0.00020967362526706638
381,YLR447C,5.3859692882633986e-05
382,YOR220W,2.463821637429352e-38
383,YLR100W,0.00210765514838297
384,YFL009W,0.0029072630018328023
385,YLL028W,2.463821637429352e-38
386,YNL287W,1.8528183799126613e-77
387,YDR292C,1.6660358851031124e-77
388,YFR032C,3.3742278793278696e-78
389,YPL140C,9.776918479556227e-57
390,YIL151C,8.241551215073066e-48
391,YDR106W,7.133736749454455e-06
392,YHR030C,2.218130788251404e-56
393,YHR075C,0.0012451646220175173
394,YBL051C,7.517325783339149e-48
395,YLR284C,0.01910974658267737
396,YMR094W,0.003235733040321728
397,YGL172W,0.0007882079968563149
398,YML095C,2.2984538024268394e-06
399,YPL038W,3.2471811820154783e-62
400,YNL201C,0.004374252128157271
401,YIL065C,0.0010726722059777622
402,YLL001W,6.264837173992814e-78
403,YNL210W,1.2640619287962774e-42
404,YNR029C,2.4030241549662313e-05
405,YGL161C,0.0015709376418059473
406,YDR490C,3.0577626170089742e-62
407,YOR261C,2.3855505439599032e-77
408,YHR091C,2.4419280996930258e-62
409,YJL025W,5.250467815536666e-77
410,YCL032W,1.5297125090655257e-50
411,YDR201W,0.00024098711743178464
412,YDR386W,9.744592376660694e-24
413,YJR094C,2.9090078714759627e-77
414,YIL144W,0.0012103111198205
415,YMR269W,0.00034592391236255046
416,YFR047C,0.00013732501038229012
417,YBL014C,7.10365655003795e-77
418,YBR125C,1.6849667693428516e-62
419,YDR273W,4.7733442912764636e-05
420,YGL237C,3.5345933733387946e-47
421,YDR200C,1.0664612861709815e-38
422,YNR022C,9.744592376660694e-24
423,YBR006W,5.731317576696878e-62
424,YML114C,0.0001351464652364656
425,YIL113W,1.5819386405158916e-56
426,YBR017C,1.6599116911847898e-53
427,YOL036W,0.0
428,YNL146W,0.0006582733003636868
429,YLR243W,5.355172674724023e-06
430,YOL059W,3.077831507473944e-47
431,YOL091W,7.035433631196899e-51
432,YNR048W,0.006785745314882003
433,YER031C,0.0037617988742203934
434,YCR020C-A,8.185579844920812e-63
435,YPL229W,0.00013251328788995331
436,YGL150C,0.0006637673725773168
437,YHR016C,2.9605278460522427e-05
438,YLR015W,2.700290688735974e-05
439,YNL078W,3.4134335111381673e-44
440,YJR133W,0.0015111272615026992
441,YMR312W,2.4743514903148072e-77
442,YGR119C,0.003348916953745831
443,YHR128W,0.00018520855677627503
444,YDR132C,1.0583982771513512e-44
445,YDR508C,1.575993130851685e-79
446,YGR239C,3.028885885190077e-53
447,YOL108C,0.0005958933534437907
448,YLR424W,0.0008629466919777072
449,YDR115W,1.2640619287962774e-42
450,YGR099W,0.006785745314882003
451,YHL025W,3.0377354752713446e-44
452,YER126C,2.505465160664198e-62
453,YDR448W,0.0008620856456586353
454,YML121W,4.869201257682406e-39
455,YDL155W,3.218423801633757e-24
456,YAL036C,8.366767476543224e-63
457,YOR174W,2.0943229765840377e-38
458,YDL002C,0.00011981935371366246
459,YDR313C,0.0004875665047734791
460,YFR011C,4.869201257682406e-39
461,YJL141C,4.265664574100247e-54
462,YHL006C,2.6518490577881265e-05
463,YJL203W,5.287484017822751e-77
464,YGL019W,2.064380757481837e-62
465,YAL016W,4.553678073476303e-39
466,YML094W,5.288075478809232e-40
467,YIR024C,3.990125593964679e-62
468,YJL084C,0.0002136171186258937
469,YJL041W,0.000586011524939041
470,YKR025W,2.1959207757949943e-77
471,YLR315W,0.0002702102023892489
472,YPL204W,2.338771022927887e-53
473,YHR102W,0.00018794823413299623
474,YGL096W,0.014961002508632328
475,YDR218C,1.909410567841152e-77
476,YDL012C,0.0007607441647098683
477,YKR011C,2.463821637429352e-38
478,YDR480W,0.003569439256734604
479,YJL200C,4.265664574100247e-54
480,YCR030C,1.7512218976988966e-32
481,YKR096W,2.862260699292227e-48
482,YMR079W,1.235046812968109e-62
483,YKL028W,0.00021109704853029297
484,YGL213C,7.335518678020786e-78
485,YOL149W,0.3153035961597158
486,YDR108W,1.763013485333084e-77
487,YDR267C,5.9608793781794075e-77
488,YMR096W,0.0012928160205649456
489,YLR423C,0.02222388534481844
490,YKL103C,0.000521742419864198
491,YMR314W,0.0005883566300184689
492,YPR182W,0.034466329070530675
493,YBR171W,0.018524594558349802
494,YDR088C,1.3676318376156577e-77
495,YPL049C,0.019149206949329513
496,YGL071W,1.9502450412028846e-63
497,YGL126W,6.92560506279591e-39
498,YOR284W,5.110346599872933e-05
499,YMR052W,2.5715161209436863e-39
500,YDR400W,1.6487545432423924e-62
501,YKR022C,0.00015577288207733238
502,YDR503C,0.0005883566300184689
503,YBR094W,0.049793960412850655
504,YLL062C,4.6349567937586484e-63
505,YGR250C,6.6009036271603655e-77
506,YPL211W,0.0010452920371419783
507,YPR040W,0.0011419187883174482
508,YBR253W,4.418146558180653e-62
509,YOL135C,1.4636323691324065e-38
510,YDR123C,0.0001042754292551691
511,YPR049C,0.0008356880097285959
512,YDL001W,1.022169678380445e-62
513,YDR489W,2.1860358370024712e-62
514,YPR046W,3.4771288043980826e-77
515,YBR205W,0.001639599000693797
516,YOR036W,0.0009983054727413243
517,YMR210W,1.2640619287962774e-42
518,YFR008W,2.9162239965150627e-39
519,YNR032W,1.885027919437319e-48
520,YDR002W,2.2279604738697335e-44
521,YDR026C,0.00345697093620079
522,YPL003W,2.1636355380568113e-77
523,YDR174W,0.020551536387068952
524,YEL041W,4.812070202212204e-47
525,YBR270C,0.009522707772374659
526,YFR052W,0.0002727768802710212
527,YLR150W,1.7467579310089085e-07
528,YLR254C,3.435860344718327e-77
529,YGL028C,7.52264934276476e-57
530,YPL222W,2.7845692628430857e-62
531,YPR185W,0.0010584230270525965
532,YBL007C,5.180496881623133e-06
533,YGL238W,0.0013449881056191596
534,YPR078C,0.0012451646220175173
535,YDR378C,0.2110651809795832
536,YDR130C,5.719393799935062e-23
537,YCR059C,7.80833113515571e-63
538,YDR381W,1.3597556972608062e-62
539,YER143W,2.294578895600543e-53
540,YJR009C,2.5369915698540593e-77
541,YLR376C,0.00018684744854697636
542,YNL135C,1.1644272220998874e-23
543,YDR482C,2.2543303450141406e-56
544,YDR179C,8.143501459261334e-06
545,YGR278W,1.1646470488893275e-77
546,YLR224W,0.0029072630018328023
547,YBR057C,0.012452126274559699
548,YNR012W,7.082839215823273e-77
549,YDR335W,0.004255648347069831
550,YLR335W,0.0038315044256827455
551,YJR050W,1.587357229795503e-07
552,YGL221C,0.0014633938185899347
553,YDR311W,0.0011694288824534375
554,YPL161C,6.139887088767143e-39
555,YGR173W,8.366767476543224e-63
556,YGR014W,0.005973543318391703
557,YLR323C,0.009605260459700643
558,YGR061C,4.8120702022122e-47
559,YLR049C,6.92560506279591e-39
560,YKL205W,1.6347567529108091e-62
561,YKR030W,0.0006582733003636868
562,YIR005W,4.652755021791579e-62
563,YGL254W,0.011905969318803741
564,YDL101C,5.090250756476888e-06
565,YOR329C,5.719393799935062e-23
566,YPL246C,0.001587807379250213
567,YDR326C,0.0011982329470044426
568,YLL027W,5.439473373986001e-47
569,YHL042W,4.966027869416186e-62
570,YPL174C,0.00022583844086855492
571,YOR368W,1.1355525645747022e-32
572,YKL019W,5.813697812381323e-62
573,YGR240C,1.0438382303310623e-77
574,YOL111C,3.506503656698446e-77
575,YNL116W,5.090250756476888e-06
576,YMR048W,0.00394617305580701
577,YNL032W,2.63650073133055e-56
578,YJR135C,3.0064494484521507e-77
579,YGR229C,3.3655327160659545e-62
580,YLR433C,0.0002741535814308622
581,YNR010W,8.615394710160559e-39
582,YML119W,9.217146629752e-78
583,YKL008C,0.018524594558349802
584,YGR048W,3.371913496097331e-62
585,YDR308C,1.4636323691324065e-38
586,YGR017W,1.3242262829587835e-56
587,YPR159W,2.5461709626621135e-77
588,YLR167W,2.565408060909699e-62
589,YEL062W,1.6897818823743203e-07
590,YDL098C,7.452417428156208e-77
591,YDR070C,3.077831507473944e-47
592,YIL074C,5.603253743630755e-56
593,YJL124C,0.1350205044594213
594,YDL216C,2.6562587807041544e-07
595,YOR348C,3.98194177687125e-05
596,YNL099C,1.6294470633262347e-56
597,YPR165W,6.92560506279591e-39
598,YGR024C,0.0015604685320129328
599,YER047C,4.414828169401191e-06
600,YGL175C,2.22807337398882e-06
601,YCL059C,0.00012140680807527844
602,YHL046C,0.0006428004177419046
603,YGL122C,0.00038452380417645183
604,YNL199C,0.00012708720444604246
605,YMR236W,0.0023283454661453813
606,YBR052C,1.0816700884261213e-50
607,YGL229C,0.006525738111263689
608,YPL149W,7.180356497395479e-32
609,YOR167C,0.2110651809795832
610,YOR023C,2.4372261093140635e-77
611,YGR213C,1.1004914642123228e-77
612,YBR138C,0.007607807497780434
613,YOR025W,8.184168516644639e-57
614,YDL133W,1.235046812968109e-62
615,YGR234W,2.0617575537992846e-77
616,YIL033C,5.014429088316747e-77
617,YHR060W,0.00030778843540715404
618,YBR133C,4.627037314404829e-05
619,YDL214C,0.0005315670767770001
620,YGR057C,5.6614454933862e-05
621,YDR383C,4.728392869851772e-05
622,YMR077C,2.03536525977335e-62
623,YGL025C,5.429644315752504e-05
624,YDR398W,1.9909038403225334e-62
625,YDR439W,2.22807337398882e-06
626,YOR355W,0.0036734007734508817
627,YBR237W,2.88687297018524e-62
628,YOR353C,0.0010740789290007542
629,YOR069W,1.91088879752044e-77
630,YMR091C,4.713633331272984e-77
631,YLR113W,5.660183849305269e-05
632,YGR117C,0.0013449881056191596
633,YDR078C,0.00014211692210307266
634,YBR244W,5.177673647114288e-09
635,YGL154C,0.0020833915922345895
636,YDR077W,6.822414424490903e-79
637,YIL001W,4.265664574100247e-54
638,YGR155W,2.22807337398882e-06
639,YDL215C,0.00022281625865432206
640,YGR129W,1.587357229795503e-07
641,YIL013C,0.003596230350344041
642,YCL024W,2.2279604738697335e-44
643,YOR117W,6.016377571787162e-47
644,YNL042W,2.246624584433954e-53
645,YCL054W,0.00015096565774573917
646,YBR221C,0.005540638620716956
647,YMR087W,3.218423801633757e-24
648,YGR097W,3.3972649048558168e-62
649,YMR270C,1.4853163427539563e-56
650,YHR032W,0.00013312004388489493
651,YNL189W,0.00836273339229226
652,YMR025W,1.5179670285820187e-06
653,YBR250W,2.180376907626804e-77
654,YEL037C,2.565408060909699e-62
655,YCR009C,4.90434729603759e-62
656,YHR038W,0.018524594558349802
657,YGR253C,0.00018520855677627503
658,YNL047C,0.0015667153427620201
659,YML006C,2.463821637429352e-38
660,YDR416W,9.071435774714704e-07
661,YER062C,3.0572741231180496e-77
662,YDL113C,2.40329232662159e-56
663,YLL052C,0.0005662148865430707
664,YHR140W,0.00013312004388489493
665,YGL212W,0.007182226309836514
666,YDR206W,0.06680230586982672
667,YLR368W,0.007115722694411544
668,YGL044C,0.0008356880097285959
669,YDR152W,3.493462164035221e-62
670,YCR005C,1.7212164818368544e-23
671,YLR128W,0.00210765514838297
672,YMR201C,6.444491247901471e-77
673,YJL001W,4.8120702022122e-47
674,YKL052C,3.720204019253063e-62
675,YNL288W,0.0001283274874887325
676,YMR291W,0.0005315670767770001
677,YOR034C,0.0001975091937100768
678,YKL130C,0.0033623198514558103
679,YKL095W,4.702568798341554e-06
680,YGR136W,5.486865130307077e-05
681,YGL091C,2.520784182349723e-62
682,YOR070C,1.4647931614055574e-63
683,YJL218W,7.737626090567364e-45
684,YLR121C,5.579563659901946e-48
685,YBL102W,2.064380757481837e-62
686,YDR372C,2.520784182349723e-62
687,YOR362C,3.077831507473944e-47
688,YLR352W,0.0029072630018328023
689,YJL019W,2.593834307579442e-05
690,YOR303W,0.011176835819969195
691,YHR129C,4.076707114686582e-05
692,YOR026W,0.0006584129637081951
693,YLR102C,7.3016796309905e-78
694,YHR100C,5.719393799935062e-23
695,YPR011C,4.414828169401191e-06
696,YER133W,1.9379510912330002e-22
697,YGL230C,2.4162073669323474e-53
698,YDR357C,0.00603114037879005
699,YBR228W,5.006861544153498e-77
700,YJR125C,5.358276382272564e-77
701,YLR258W,4.842360529968049e-06
702,YGR009C,0.0007446915354611605
703,YLR046C,4.64036797940573e-06
704,YDR195W,5.719393799935062e-23
705,YIL112W,0.0027006798858031054
706,YDL147W,4.359458686262397e-05
707,YDR299W,3.883757475176998e-78
708,YOR057W,0.0029072630018328023
709,YNL157W,1.9489624698758358e-77
710,YML028W,0.0014633938185899347
711,YBR252W,0.0014633938185899347
712,YER021W,2.5059569501152654e-77
713,YNL233W,5.719393799935062e-23
714,YJR076C,2.9642245424280135e-77
715,YGL158W,9.904521427590923e-06
716,YGL127C,5.357266093644465e-39
717,YNL023C,0.0006152940303120935
718,YNL244C,5.110346599872933e-05
719,YDL132W,0.012044609585268831
720,YML088W,0.0029072630018328023
721,YKL020C,2.5144092760888385e-05
722,YOR007C,5.678400777264302e-78
723,YNL127W,4.0248242834382066e-39
724,YHR170W,7.737626090567364e-45
725,YOR292C,0.0012568165869304684
726,YDR020C,3.978671113024822e-77
727,YDL063C,6.147960001394467e-62
728,YIR006C,5.719393799935062e-23
729,YER019C-A,1.1472464354955026e-62
730,YAR031W,4.97259958710041e-32
731,YER095W,2.522894562375385e-05
732,YDR061W,2.22807337398882e-06
733,YFL039C,1.6922628966766667e-77
734,YLL032C,2.4181741822254148e-77
735,YDR463W,2.7865804446688978e-77
736,YAL028W,2.5144092760888385e-05
737,YLR275W,0.07903992220782984
738,YMR004W,2.5845438579259468e-62
739,YHR207C,3.4324483737693217e-62
740,YDL154W,0.0002644214928195947
741,YMR224C,0.00015394067917778726
742,YBL105C,3.926641828711371e-77
743,YDL065C,2.768496906155671e-77
744,YMR163C,1.2523979007313875e-77
745,YLR078C,0.00013348159860966788
746,YDR098C,1.6221334533355775e-62
747,YDR207C,0.000757713232037068
