rank,protein,driver_score
61,YJR093C,0.6642972941431735
62,YPL111W,0.6640752119647035
63,YDL098C,0.6634095011953705
64,YKR038C,0.6618127218052342
65,YPL008W,0.6611350906721745
66,YGR155W,0.65984376883827
67,YGL066W,0.6593080850872356
68,YIL095W,0.6581375267180168
69,YPL018W,0.6578927303054763
70,YPR152C,0.6578218970476564
71,YDR288W,0.6567132693922598
72,YNL071W,0.655580272616339
73,YJL183W,0.6551381225913407
74,YIR012W,0.6535399017184279
75,YLL008W,0.6524721671934148
76,YOL069W,0.6523906559487607
77,YIL128W,0.6521188755918074
78,YNL182C,0.6511026207442531
79,YIL155C,0.6510114069797952
80,YDL105W,0.6499108199980009
81,YLR024C,0.6494316900344221
82,YLR178C,0.6485047634340189
83,YGL227W,0.6479881594656327
84,YBL024W,0.646812394426148
85,YDR388W,0.6465076280816059
86,YMR284W,0.6454989009258622
87,YOR181W,0.6452720858249651
88,YMR053C,0.6441076270161108
89,YBR114W,0.6440433556103708
90,YGR056W,0.64388626660038
91,YER172C,0.64344906749301
92,YPL048W,0.643204562606897
93,YMR231W,0.6421243605325738
94,YPL193W,0.6417534473092372
95,YDL087C,0.6413444146156856
96,YCR093W,0.6410035389854251
97,YLR153C,0.6408601474469666
98,YJL125C,0.63959924272185
99,YKL206C,0.6386523686064217
100,YDR177W,0.6378934782866514
101,YPL022W,0.6375506145642202
102,YDR496C,0.6373982843279955
103,YGL099W,0.6372049720683737
104,YKL098W,0.6369042938423344
105,YOR257W,0.6361822996230442
106,YJL168C,0.6358479948649753
107,YOR112W,0.6355453502566019
108,YDL154W,0.635005051724411
109,YML085C,0.634522294989311
110,YDR325W,0.6339626707690936
111,YJR135C,0.6334407395533911
112,YGL027C,0.6331602216375289
113,YLR275W,0.6326852550542419
114,YDR313C,0.6326526099423956
115,YKL143W,0.6320308838264985
116,YGR084C,0.6318308206549442
117,YOR185C,0.6309366866086256
118,YNL132W,0.6303972322949554
119,YKL081W,0.6303685423036294
120,YER090W,0.6297607672653448
121,YPR181C,0.629505095938736
122,YGR200C,0.6291051598436506
123,YLR447C,0.6286291051195432
124,YBR160W,0.6278563406794649
125,YBR017C,0.6276725891504172
126,YJR084W,0.6272706800143615
127,YDR332W,0.6266938879894457
128,YBR169C,0.6265605241030812
129,YDR489W,0.6261417385728331
130,YJL050W,0.6260415346788925
131,YOL142W,0.6257228779739308
132,YNL234W,0.6255346760118266
133,YKR071C,0.6254311951983821
134,YLR439W,0.6245416240109779
135,YMR102C,0.6240400604732582
136,YER147C,0.6238863075845221
137,YHR033W,0.6233699870424801
138,YNR003C,0.6232606110703213
139,YGL105W,0.6228138866883831
140,YMR076C,0.6222734689836402
141,YLR272C,0.6219761833270105
142,YOL033W,0.6218092540867993
143,YBL023C,0.621588217104322
144,YPL037C,0.6211181555791657
145,YHR015W,0.6208413542387117
146,YLR154C,0.6206371251091077
147,YDL018C,0.6199422388560887
148,YNL084C,0.6198937000231953
149,YBR006W,0.6194921476997466
150,YDR379W,0.6192526551931252
151,YHR031C,0.6191458545562437
152,YGR211W,0.618940577560238
153,YNL107W,0.6189258103573757
154,YLR192C,0.618230193226834
155,YGR054W,0.6180379663129927
156,YGL115W,0.6175763782841086
157,YOR386W,0.6172487633712337
158,YHR042W,0.6168782699680821
159,YNL230C,0.616678892523105
160,YIL035C,0.6166308009890908
161,YPL237W,0.6162414362298526
162,YNL056W,0.6160698514775955
163,YLR244C,0.6155284233188979
164,YNR068C,0.6151312406365266
165,YBR218C,0.614965914032365
166,YMR044W,0.6146900945142914
167,YGR271W,0.6143145279187102
168,YOL061W,0.6140204753669435
169,YNL257C,0.613833471915328
170,YCL061C,0.6135906771044535
171,YDR227W,0.613430126244149
172,YGR086C,0.6128157249191726
173,YBL055C,0.6127860945606098
174,YCL010C,0.6125288332845353
175,YMR310C,0.6124323458031612
176,YJL155C,0.6119202580929122
177,YDR179C,0.6113918514041516
178,YPL059W,0.6111791199598453
179,YAL029C,0.6106961887207626
180,YBR115C,0.6102452339354966
181,YDR469W,0.6101393928709294
182,YCR105W,0.6100599028573126
183,YDR052C,0.6099672218568999
184,YBR260C,0.6096359131013648
185,YMR297W,0.60952233101434
186,YOR361C,0.6090006192070988
187,YDR485C,0.608909291501249
188,YOL065C,0.6085497218601034
189,YOR138C,0.6083417437958505
190,YLR401C,0.6081540152015552
191,YIL017C,0.6078203921812765
192,YHR191C,0.6076227128770094
193,YNL306W,0.6071012747811549
194,YPR140W,0.6070147802001671
195,YPL190C,0.6069729256498179
196,YOL135C,0.6066139771844433
197,YJL177W,0.6065969694407455
198,YBR234C,0.6060774785549039
199,YEL062W,0.6059349304034329
200,YLR196W,0.6059162393033943
201,YBR167C,0.6056889170426049
202,YJR138W,0.6054974347470279
203,YPL106C,0.6053283390195411
204,YLL022C,0.6051747772642148
205,YFR004W,0.6048586084771331
206,YOR211C,0.6043851996987849
207,YGR128C,0.6043699049247353
208,YOL002C,0.604151093822817
209,YNL021W,0.6038525490306572
210,YER122C,0.6036425687770516
211,YBL074C,0.6033249929042414
212,YOR238W,0.6030856599084758
213,YBL057C,0.6029819681396852
214,YNL312W,0.6026204340702125
215,YDR364C,0.6024118633324715
216,YBR107C,0.6021254297167153
217,YGR083C,0.6020862724032059
218,YLL039C,0.6019266986107957
219,YNL072W,0.6015483909180657
220,YKL157W,0.6012511560570231
221,YEL018W,0.6008675901972282
222,YDR032C,0.6007115307497305
223,YNR010W,0.6006437898233655
224,YEL006W,0.6002936223654777
225,YML095C,0.6002512456767748
226,YNL248C,0.6001130858081246
227,YMR312W,0.5999613955650104
228,YMR074C,0.5997533490310438
229,YHL029C,0.5992679098457433
230,YDR121W,0.5991627902022237
231,YMR039C,0.5988637759726001
232,YPL204W,0.5986641352198045
233,YOL101C,0.5985733846883466
234,YLR069C,0.5982386052822332
235,YNL053W,0.5980074072240453
236,YDL058W,0.597756337598195
237,YGR154C,0.5976104015232523
238,YOL023W,0.5974131515509211
239,YLR181C,0.5972765180292631
240,YOR056C,0.5972512295606031
241,YPR107C,0.5970415681608944
242,YML008C,0.5968016497718396
243,YDL160C,0.5964258166463887
244,YLR263W,0.5963620700552386
245,YGR142W,0.5962006497063453
246,YDR356W,0.5960112196622677
247,YPR187W,0.595783348420012
248,YIL009W,0.595676687032828
249,YGL005C,0.5955025064107967
250,YIL026C,0.5952856716164958
251,YNL250W,0.5949021569467571
252,YAL003W,0.5945315934792553
253,YBL035C,0.5944520696145359
254,YBL008W,0.594332775291436
255,YOL070C,0.5940989256087372
256,YEL031W,0.5938383502169202
257,YGL075C,0.5935586944359114
258,YMR229C,0.5934612204225994
259,YDR202C,0.5932509538954326
260,YNL287W,0.5931847965297784
261,YPL001W,0.5931152243856022
262,YLR455W,0.593112838099154
263,YNR023W,0.5929850840006344
264,YDR016C,0.5926992887637034
265,YPR093C,0.592592921322163
266,YFL014W,0.5923375750809969
267,YDR415C,0.5920344946112177
268,YOR076C,0.59199689705479
269,YOR290C,0.591723030962891
270,YKL011C,0.5915631422552781
271,YPR110C,0.5913901611906089
272,YEL037C,0.5913504902857765
273,YCR071C,0.5911062555831214
274,YMR268C,0.5908940315515251
275,YDR011W,0.5907861392477236
276,YJL020C,0.5904651821318851
277,YLR259C,0.5903274952259359
278,YOR243C,0.5901484029292479
279,YPL031C,0.589973758184703
280,YBR105C,0.5897614965641971
281,YDR378C,0.5896181883996681
282,YBR279W,0.5895721977327839
283,YMR037C,0.589329745591962
284,YOR260W,0.58925431021908
285,YKL173W,0.5891284633773106
286,YIL031W,0.589051543403655
287,YDL171C,0.5887023407319063
288,YKL139W,0.5884455670270191
289,YJL165C,0.5883947613907671
290,YPL219W,0.5882609905179196
291,YGR043C,0.5881534357000305
292,YLR209C,0.5880029550732631
293,YBR195C,0.5877662457975069
294,YML121W,0.5874343363401197
295,YNL059C,0.5872952035878969
296,YDR238C,0.5871713995323397
297,YER077C,0.5869610013905555
298,YLR362W,0.5868112699285367
299,YLR055C,0.5867490129229317
300,YLR005W,0.5866272112136506
301,YDR195W,0.5864443916860945
302,YER178W,0.5864135320524421
303,YOL012C,0.5860308123187653
304,YGR270W,0.5859516056618265
305,YNL041C,0.5857316614509198
306,YOR115C,0.5856322706071267
307,YOR116C,0.5855725472903873
308,YOR133W,0.585338627394724
309,YKL019W,0.5849997401659783
310,YBR225W,0.584894693332367
311,YGL082W,0.5847623037468488
312,YBR172C,0.5844872908033845
313,YAR003W,0.5843420812046991
314,YNR009W,0.5842994987447588
315,YDL208W,0.5841286896583414
316,YMR236W,0.5838571593195255
317,YOL006C,0.5838284958440522
318,YBL052C,0.583737590522735
319,YML017W,0.5835641774050044
320,YDR369C,0.5834985401402427
321,YDR448W,0.5833106837041925
322,YGL020C,0.5832562302659168
323,YGR145W,0.583216565733203
324,YOL146W,0.5830097834128716
325,YOR132W,0.582812887804996
326,YNL206C,0.5827276782805749
327,YBR044C,0.5826392175561853
328,YNL241C,0.5825394681836075
329,YDR314C,0.5824575013895116
330,YGR113W,0.5823476444417339
331,YDR266C,0.5821450912266061
332,YER148W,0.5819018392909114
333,YJR032W,0.5818448372381184
334,YKL113C,0.5816272148273404
335,YJR090C,0.5813730777037163
336,YHR047C,0.5813429017483807
337,YNL290W,0.5813286770898065
338,YDR362C,0.5811692703638791
339,YGR094W,0.5811178292515383
340,YML105C,0.5809355151749289
341,YHL034C,0.5808068947895225
342,YGL120C,0.5805878981734519
343,YDR028C,0.5804605417924475
344,YGR072W,0.5802237108759266
345,YGR285C,0.5802067526129783
346,YEL055C,0.5799681695965733
347,YLR427W,0.5799218136680788
348,YLR345W,0.5798258903193437
349,YBR281C,0.5798054999205304
350,YLR386W,0.5795241299476154
351,YLR383W,0.5794738310711
352,YDR117C,0.5792697083257796
353,YHR058C,0.5792617072648454
354,YJR006W,0.5791175815213677
355,YNL093W,0.5788939195770566
356,YLR095C,0.5788651705670451
357,YMR031C,0.578694063856003
358,YJL039C,0.5785852480314961
359,YHR205W,0.5783941460811385
360,YIL147C,0.5783441287991605
361,YFR015C,0.5780820733630184
362,YDR049W,0.577919781866272
363,YJR137C,0.5778240498440085
364,YBR185C,0.5775662776613742
365,YLR425W,0.5775104010315466
366,YJL024C,0.5772735102552642
367,YGR278W,0.5772203811758281
368,YBR173C,0.5770845210058695
369,YPL171C,0.576823374898063
370,YHR196W,0.5767931265214754
371,YHR052W,0.5766716683140011
372,YOL010W,0.5766219603298391
373,YGL026C,0.5764635491097597
374,YNR015W,0.5762562230027721
375,YPR119W,0.5761736080011322
376,YPL118W,0.5759827768110971
377,YFL034W,0.5759362377365357
