rank,protein,driver_score
88,YGR067C,0.6476347095271654
89,YJR011C,0.6466061809720671
90,YAL062W,0.6459985753392811
91,YJR082C,0.6452061533691589
92,YLR035C,0.6449326546476196
93,YOR347C,0.6443068925644095
94,YER027C,0.6435814373017961
95,YKR062W,0.6434311671896831
96,YDR022C,0.6427028341582242
97,YOR007C,0.6425010664510394
98,YDR312W,0.642276555979791
99,YHL025W,0.6414192895138571
100,YIR001C,0.6408592388031403
101,YOR196C,0.6405728794026081
102,YEL030W,0.6399165246587846
103,YLR392C,0.6398000155321698
104,YPL154C,0.6392777568696397
105,YPL007C,0.6388979378048913
106,YMR044W,0.6383283364996297
107,YDR482C,0.6381255636360257
108,YKL025C,0.6378599864641828
109,YHR122W,0.6370043770807237
110,YGR126W,0.6367832983920291
111,YCL039W,0.6365574978954801
112,YOR069W,0.6361271138324356
113,YPL237W,0.6355293138674843
114,YBR080C,0.6348461466034723
115,YHR076W,0.6344263628317162
116,YBL022C,0.6338001621637196
117,YIL106W,0.6330317095536183
118,YDR485C,0.6329000704668053
119,YNL094W,0.6322717730323089
120,YDL087C,0.632110617997859
121,YPR031W,0.6316868380920826
122,YPR162C,0.6316052280486761
123,YCR005C,0.6311181076023414
124,YLR055C,0.6310249722601385
125,YNL106C,0.6309579937826224
126,YMR132C,0.6306889708354878
127,YBL092W,0.6300598314685681
128,YHR172W,0.6297780031008079
129,YGR196C,0.6292797189012613
130,YFL024C,0.6290221473624316
131,YDR424C,0.6286186351719003
132,YMR313C,0.6281949088187003
133,YER089C,0.6275118512620939
134,YCL057W,0.6268591986167653
135,YMR158W,0.6267062243514621
136,YOR038C,0.6265456705079139
137,YNL272C,0.6261183336224864
138,YOL113W,0.6256185143570405
139,YLR197W,0.6253257538057893
140,YHR197W,0.6250457751673449
141,YLR275W,0.6248050298233349
142,YOR303W,0.6245500301450363
143,YPL108W,0.624233665521719
144,YIL108W,0.6237402031207846
145,YDR416W,0.6234249954918044
146,YCL043C,0.6231323017217167
147,YMR280C,0.6225293015581697
148,YBR107C,0.622297692255026
149,YPL209C,0.621938468017797
150,YKL127W,0.6215586883337939
151,YAL034W-A,0.6210884926449503
152,YDR017C,0.6208652134503705
153,YOR362C,0.6204039400016285
154,YNL207W,0.6201851834519871
155,YPR169W,0.620080980550258
156,YGR173W,0.6196534793226051
157,YPR133C,0.6192843148707254
158,YPR051W,0.6190416647003882
159,YBL035C,0.6185855812393615
160,YGR118W,0.6181686133854454
161,YCR020W-B,0.6180949442871146
162,YNL297C,0.6176130423702009
163,YML025C,0.6171412808938992
164,YHR052W,0.6170736767322255
165,YPL037C,0.616756043392523
166,YJL041W,0.6162873601018466
167,YKL061W,0.616040687936151
168,YER047C,0.6156883357005227
169,YEL044W,0.6151178968557751
170,YJR093C,0.6149784740787445
171,YMR189W,0.6147091555586877
172,YGR104C,0.6143325928463859
173,YDR237W,0.6142220818406322
174,YGL125W,0.6138995727436362
175,YDL175C,0.6138455251267102
176,YBR123C,0.6135201025068425
177,YOL001W,0.6132534436798388
178,YBL026W,0.6129865061981818
179,YER025W,0.6127913920184792
180,YDR162C,0.6123225818442177
181,YGR248W,0.6120872208602254
182,YGL232W,0.6116753216242456
183,YBR155W,0.6112022980998351
184,YKL149C,0.6111261189432795
185,YPL247C,0.6108004840845498
186,YMR236W,0.6105864844111234
187,YEL060C,0.6102396798631488
188,YGL043W,0.610206453997877
189,YDL195W,0.6097344649285262
190,YCR042C,0.6096954137428827
191,YGL097W,0.6092582945152113
192,YPL216W,0.6091492418091946
193,YER013W,0.6088570639443677
194,YER127W,0.6086121858605555
195,YCR020C-A,0.6083910597636881
196,YPR112C,0.6082675883112689
197,YPL084W,0.6079784797803652
198,YMR125W,0.6076562137785805
199,YGR204W,0.6073733933716629
200,YJR119C,0.6072429408542567
201,YLR199C,0.6069589716503471
202,YJL023C,0.606540428757448
203,YBR175W,0.6064593947242644
204,YPL203W,0.6060970381355719
205,YKR037C,0.6059251348884199
206,YGL100W,0.605633286396221
207,YJR022W,0.6055051246165736
208,YJL145W,0.6053165666871235
209,YOL041C,0.6051897278260754
210,YJL025W,0.6049357644352453
211,YFR050C,0.6046991622725382
212,YKR025W,0.6044080097704724
213,YIL161W,0.6042677021248818
214,YHR081W,0.60416519427754
215,YPL183C,0.6039595074352276
216,YGL011C,0.6038663536290336
217,YJL053W,0.6036737431415136
218,YEL013W,0.6032729716483343
219,YDR490C,0.6029552647687367
220,YMR093W,0.6027519790349366
221,YDR071C,0.6026146188496843
222,YDR118W,0.6025598824892732
223,YDR145W,0.6024320499773319
224,YNR037C,0.6022143122608344
225,YBR260C,0.6021182436555943
226,YOR096W,0.6017597456753137
227,YNL091W,0.6014200569353623
228,YPL133C,0.601118685132522
229,YDR163W,0.6010994376481676
230,YER104W,0.6007736857285875
231,YOR019W,0.6004981131684074
232,YNL067W,0.6004001088994022
233,YPR181C,0.6000522367359404
234,YLR094C,0.6000146261228997
235,YPL059W,0.5998139383047142
236,YDR460W,0.5995273271508641
237,YMR200W,0.599416100929344
238,YCR032W,0.5992045076482726
239,YOR209C,0.5988897160766364
240,YGR002C,0.598886026353869
241,YJL024C,0.5985688203149331
242,YDR104C,0.5984512250318695
243,YLR401C,0.5982619290399528
244,YMR290C,0.5982297903867705
245,YFR031C,0.5980777076210776
246,YIL093C,0.5980602630792741
247,YLR029C,0.5978131473964007
248,YHR034C,0.5975098543528647
249,YKL186C,0.597480868787415
250,YER103W,0.5971939019976974
251,YNL050C,0.5969067948345714
252,YBR279W,0.5967254514503504
253,YFR049W,0.5966476211036607
254,YBR081C,0.5964479816094798
255,YBL056W,0.5962679549355325
256,YKR002W,0.5960304689523199
257,YKR038C,0.5959034950456379
258,YCR002C,0.595591625679138
259,YLR409C,0.5953726030207841
260,YJR094W-A,0.5953252756127643
261,YMR106C,0.5950860263411208
262,YLR328W,0.5947749849926283
263,YHR074W,0.5944528194341148
264,YOR078W,0.5943451818748466
265,YBR095C,0.5941380478203846
266,YBR101C,0.593953041976391
267,YNR003C,0.5937749660984462
268,YLR239C,0.5935671054680661
269,YHR164C,0.5934592930863466
270,YLR448W,0.5932160922383658
271,YNL223W,0.5929835477628558
272,YGL013C,0.5927214860209388
273,YDR337W,0.592542992588071
274,YNL151C,0.5925054705078594
275,YOL023W,0.5924297214847224
276,YER083C,0.5923644874710637
277,YHR106W,0.5920491232110484
278,YBL045C,0.5917411736804573
279,YPR107C,0.5917316262431244
280,YPL101W,0.5914642210172637
281,YLR192C,0.5912738279377951
282,YPR010C,0.5911849002329402
283,YPL213W,0.5909785473077843
284,YLL011W,0.590911724799812
285,YDR252W,0.5908230717169844
286,YOL139C,0.59060110518999
287,YPR120C,0.5903182065269315
288,YLR272C,0.5900933780863046
289,YGR095C,0.5900079220068072
290,YGL103W,0.5897460767676594
291,YBR195C,0.5895087986917187
292,YHR058C,0.5893056339082405
293,YHL008C,0.5892858835522727
294,YFR019W,0.5890619601177007
295,YJL128C,0.5889278027374956
296,YIL071C,0.5888494944015503
297,YOL109W,0.5886219637990711
298,YOL087C,0.5883512687956165
299,YHR118C,0.5882865896987665
300,YKL190W,0.588131063767418
301,YHR024C,0.5878945802167734
302,YEL037C,0.5877241751545783
303,YDR469W,0.5875798644750774
304,YPL006W,0.5874345840522188
305,YCL054W,0.5873922684330365
306,YLR074C,0.5873335632631803
307,YLL050C,0.587131797942969
308,YPR070W,0.5870939570793149
309,YJL072C,0.5868861472412966
310,YNL265C,0.5867578348978922
311,YMR309C,0.5865596105132067
312,YLR194C,0.5865294998234972
313,YCL059C,0.5864549474462912
314,YDL143W,0.5862554209818419
315,YML098W,0.5861887754492746
316,YNL076W,0.5859864893032313
317,YFR040W,0.5857889563882235
318,YEL039C,0.5855687747163002
319,YMR291W,0.5853904051764688
320,YLR429W,0.5853719193443191
321,YCL031C,0.5853494863216676
322,YDR454C,0.5851462907375103
323,YPR057W,0.5851050704096552
324,YML112W,0.5848730622739354
325,YFR003C,0.5846486526852505
326,YDR288W,0.5845304046039698
327,YKR082W,0.5844039329695028
328,YCR077C,0.5842300721502602
329,YNL315C,0.5841460696487173
330,YBL006C,0.5840669502712847
331,YGL203C,0.5838545420712825
332,YHR027C,0.5836179955242384
333,YDR398W,0.5835859630364982
334,YGR048W,0.5833568806825347
335,YGR074W,0.5831959659083653
336,YPL201C,0.5831307482914522
337,YJR067C,0.5829351999649096
338,YLR256W,0.582760994555639
339,YLR085C,0.5826529008081606
340,YBR189W,0.582533197062862
341,YKL092C,0.5822442126165256
342,YPR045C,0.5820515218991583
343,YDL155W,0.582013600644922
344,YLR244C,0.581897820371304
345,YBL041W,0.5817236861563587
346,YBR055C,0.5816471332850095
347,YDL140C,0.5815038205809147
348,YPL137C,0.5813312338885877
349,YJL066C,0.581230724457932
350,YDR229W,0.5810805871787031
351,YFR015C,0.5809672285526458
352,YKL172W,0.5808224328885446
353,YDR496C,0.5807237342050615
354,YPL129W,0.5807055152975997
355,YNL163C,0.5806019811623361
356,YKR036C,0.5805181878029458
357,YDR171W,0.5803340326903643
358,YKL014C,0.5802974857237109
359,YBL003C,0.5801222362355406
360,YOR272W,0.579937825073556
361,YDR091C,0.5798396847868872
362,YOR243C,0.5796972787163028
363,YOL078W,0.5794845645056963
364,YGR283C,0.5792557040790834
365,YDL225W,0.579195190136714
366,YOR294W,0.5791143885315704
367,YNL281W,0.5790633906999992
368,YKL142W,0.5788474100075564
369,YMR165C,0.5786587602823088
370,YNL126W,0.5785902134241218
371,YNL236W,0.5785278748780605
372,YLR051C,0.578406707276133
373,YKL213C,0.5782029665951187
374,YCR052W,0.5780822178433742
375,YMR127C,0.5780351056681666
376,YDR156W,0.5778187089431438
377,YKL167C,0.5777920941685971
378,YOL148C,0.5777633298634034
379,YOR051C,0.5776255638460721
380,YML127W,0.577443746192752
381,YDR245W,0.5773835905242048
382,YJL033W,0.577359579960678
383,YMR288W,0.5772182654659093
384,YGL067W,0.5772099327920654
385,YLR218C,0.5770241267666805
386,YKL164C,0.5768564524773553
387,YPL235W,0.5767138816416527
388,YAR015W,0.576613831759787
389,YEL012W,0.5764080265974202
390,YLR221C,0.5762767528199009
391,YOR230W,0.5761628131982178
392,YER081W,0.5759671350896394
393,YGL190C,0.5758552330350094
394,YFR055W,0.5757915496328264
395,YGL197W,0.575704094460134
396,YOR159C,0.5756086692542285
397,YAL029C,0.5755331223214055
398,YJR017C,0.5754898667149504
399,YLR315W,0.5753666510645847
400,YDL019C,0.5752790083123897
401,YDL073W,0.5751167531710878
402,YJR014W,0.575021350479479
403,YJL176C,0.5749637495370836
